-93.276518223,37.1875440090001,105445,National Ave. Christian Church,1515 S National,SPRINGFIELD,GREENE, ,MO,65804,YES, , , , , , ,EVAC,70,0, , , , , , ,37.18754401,-93.27651822, , , , ,OTHER,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,OTHER,0,CLOSED,2020/01/19 07:00:00+00,, ,0,0,0, ,0,0, , , ,688272,86,M,A,Street,-93.27651822,37.18754401,SHELTER,OTHER,0
-93.283245151,37.204091534,100194,FIRST & CALVARY PRESBYTERIAN,820 EAST CHERRY,SPRINGFIELD,GREENE, ,MO,65806,YES, , , , , , ,EVAC,200,200, , , , , , ,37.20409153,-93.28324515, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,,, ,0,0,0, ,0,0, , , ,688445,86,M,A,Street,-93.28324515,37.20409153,SHELTER,GENPOPSHEL,0
-93.283245151,37.204091534,100195,First And Calvary Presbyterian Church,820 Cherry Street,SPRINGFIELD,GREENE, ,MO,65806,YES, , , , , , ,POST,100,100, , , , , , ,37.20409153,-93.28324515, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,2020/01/23 07:00:00+00,, ,0,0,0, ,0,0, , , ,688479,87,M,A,Street,-93.28324515,37.20409153,SHELTER,GENPOPSHEL,0
-93.296788941,37.2583386380001,102003,HILLCREST HIGH SCHOOL,3319 NORTH GRANT,SPRINGFIELD,GREENE, ,MO,65803,YES, , , , , , ,EVAC,300,300, , , , , , ,37.25833864,-93.29678894, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,,CLOSED,,,,,,,,,,,,,688512,86,M,A,Street,-93.29678894,37.25833864,SHELTER,GENPOPSHEL,0
-93.290790463,37.244372168,102142,Northview Senior Center,301 E. Talmage,SPRINGFIELD,GREENE, ,MO,65803,YES, , , , , , ,POST,0,50, , , , , , ,37.24437217,-93.29079046, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,,CLOSED,,,,,,,,,,,,,689839,86,M,A,Street,-93.29079046,37.24437217,SHELTER,GENPOPSHEL,0
-93.264125565,37.1373978120001,105386,Cambell United Methodist Church,1747 E. Republic Road,SPRINGFIELD,GREENE, ,MO,65804,YES, , , , , , ,POST,0,350, ,YES, , , , ,37.13739781,-93.26412557, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,1100,CLOSED,2020/01/17 07:00:00+00,2007/01/24 00:00:00+00,OVERNIGHT,41,,,,41,,35607,MO 1-07 Winter Storm,UNK,689933,100,M,A,Street,-93.26412557,37.13739781,SHELTER,GENPOPSHEL,0
-93.225139955,37.213921123,100161,HIGH STREET BAPTIST CHURCH,900 N EASTGATE,SPRINGFIELD,GREENE, ,MO,65802,YES, , , , , , ,POST,0,400, , , , , , ,37.21392112,-93.22513996, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,352,CLOSED,2014/11/03 00:00:00+00,,,0,,,,0,,MO0111-03,E MO 01/11 Blizzard - ALL,BLI,690262,86,M,A,Street,-93.22513996,37.21392112,SHELTER,GENPOPSHEL,0
-93.287615857,37.217482439,100162,Drury University,900 N Benton Ave,SPRINGFIELD,Greene, ,MO,65802,YES, , , , , , ,EVAC,100,100, , , , , , ,37.21748244,-93.28761586, , , , ,GENERAL-FUNCTIONAL-MEDICAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL-MEDICAL-FUNCTIONAL,1100,CLOSED,2020/01/14 07:00:00+00,2007/01/16 00:00:00+00,OVERNIGHT,85,,,,85,,35607,MO 1-07 Winter Storm,UNK,690774,100,M,A,Street,-93.28761586,37.21748244,SHELTER,GENPOPSHEL,0
-93.316286243,37.1651598830001,102174,Hank's Building/ Resource Center,2855 S. Kansas Expressway (13),Springfield,Greene, ,MO,65807,YES, , , , , , ,POST,100,100, , , , , , ,37.16515988,-93.31628624, , , , ,OTHER,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,OTHER,0,CLOSED,2020/01/24 07:00:00+00,, ,0,0,0, ,0,0, , , ,690797,100,M,A,Street,-93.31628624,37.16515988,SHELTER,OTHER,0
-93.272129531,37.1346818600001,101831,St. John's Chapel,4344 S. Freemont,SPRINGFIELD,Greene, ,MO,65804,YES, , , , , , ,EVAC,60,60, , , , , , ,37.13468186,-93.27212953, , , , ,GENERAL,121442,GREATER OZARKS CHAPTER, , , , , ,1545 N. West Bypass,SPRINGFIELD,MO,65803, , , , ,8,GENERAL,0,CLOSED,2020/01/15 07:00:00+00,, ,0,0,0, ,0,0, , , ,691051,82,M,A,Street,-93.27212953,37.13468186,SHELTER,GENPOPSHEL,0
